longitude,latitude,Planting Site Width,Planting Site Length,Genus,Species,Common Name,Diameter,Tree Height,Canopy Height
-75.2839449209,40.0374976295,,,Thuja,occidentalis,Northern white cedar,12,,
-75.299308127,40.0294146556,,,Picea,abies,Norway spruce,24,,
-75.3086106059,40.0526556767,,,Acer,platanoides,Norway maple,8,,
-75.3081920901,40.0528491937,,,Acer,platanoides,Norway maple,4,,
-75.3068761891,40.053443515,,,Acer,platanoides,Norway maple,20,,
-75.306376008,40.0536788681,,,Acer,platanoides,Norway maple,6,,
-75.3035695266,40.0554555992,,,Quercus,rubra,Northern red oak,26,,
-75.3022853142,40.0567081867,,,Acer,platanoides,Norway maple,14,,
-75.3311790605,40.03569646,,,Acer,platanoides,Norway maple,22,,
-75.2702514026,40.0462009959,,,Acer,platanoides,Norway maple,14,,
-75.2744615895,40.0400130771,,,Acer,platanoides,Norway maple,14,,
-75.2942535306,40.0642697068,,,Quercus,rubra,Northern red oak,39,,
-75.2728978708,40.038351308,,,Acer,platanoides,Norway maple,16,,
-75.2813876988,40.0076342451,,,Acer,platanoides,Norway maple,12,,
-75.2731783502,39.9976451723,,,Acer,platanoides,Norway maple,5,,
-75.2866746595,39.9935422299,,,Quercus,rubra,Northern red oak,48,,
-75.2724871407,40.0376969022,,,Picea,abies,Norway spruce,15,,
-75.2699313205,40.0510168007,,,Quercus,rubra,Northern red oak,27,,
-75.2723799693,40.0375437542,,,Picea,abies,Norway spruce,12,,
-75.2681773345,40.0516312062,,,Quercus,rubra,Northern red oak,35,,
-75.2700794875,40.0530827479,,,Quercus,rubra,Northern red oak,27,,
-75.2923603312,40.0105268573,,,Quercus,rubra,Northern red oak,29,,
-75.2724421283,40.0378619283,,,Picea,abies,Norway spruce,17,,
-75.2851318832,40.0287396564,,,Quercus,rubra,Northern red oak,40,,
-75.2288018008,40.0090792233,,,Acer,platanoides,Norway maple,31,,
-75.2936998095,40.0129236106,,,Acer,platanoides,Norway maple,18,,
-75.2744269514,40.0562860208,,,Pseudotsuga,menziesii,Douglas fir,14,,
-75.3144304905,40.0319414872,,,Picea,abies,Norway spruce,8,,
-75.2818410228,40.012380042,,,Quercus,rubra,Northern red oak,23,,
-75.2702146443,39.9975685375,,,Picea,abies,Norway spruce,11,,
-75.330909541,40.0357809251,,,Acer,platanoides,Norway maple,13,,
-75.2940604607,40.0115591234,,,Quercus,rubra,Northern red oak,6,,
-75.2870027548,40.0095463949,15,15,Quercus,rubra,Northern red oak,16,,
-75.3219286292,40.0533283053,,,Acer,platanoides,Norway maple,8,,
-75.2671233315,39.9949656425,,,Picea,abies,Norway spruce,15,,
-75.2916169205,40.0552314655,,,Pseudotsuga,menziesii,Douglas fir,13,,
-75.3306837926,40.0358545142,,,Acer,platanoides,Norway maple,11,,
-75.2333197237,40.0059505714,,,Quercus,rubra,Northern red oak,18,,
-75.2506031167,40.0216955257,,,Picea,abies,Norway spruce,3,,
-75.2661002361,40.0145271976,,,Acer,platanoides,Norway maple,30,,
-75.2621981675,40.0193396847,,,Acer,platanoides,Norway maple,28,,
-75.2504993306,40.021999388,,,Acer,platanoides,Norway maple,20,,
-75.2929114355,40.0215866812,,,Acer,platanoides,Norway maple,7,,
-75.2585086247,40.0249180312,,,Acer,platanoides,Norway maple,4,,
-75.3314301937,40.0467138621,,,Picea,abies,Norway spruce,12,,
-75.3054806418,40.0537234213,,,Acer,platanoides,Norway maple,11,,
-75.3040380514,40.0391998275,,,Picea,abies,Norway spruce,3,,
-75.223537715,40.0080464929,,,Acer,platanoides,Norway maple,35,,
-75.2909585781,40.0279214621,,,Quercus,rubra,Northern red oak,24,,
-75.2299231732,40.0176059208,13,13,Quercus,rubra,Northern red oak,38,,
-75.2714786699,40.0151644811,4,4,Acer,platanoides,Norway maple,19,,
-75.3268105121,40.0299261463,9,9,Acer,platanoides,Norway maple,3,,
-75.3196927637,40.0220117691,4,4,Acer,platanoides,Norway maple,8,,
-75.2440760237,40.0017498155,,,Thuja,occidentalis,Northern white cedar,11,,
-75.2737411367,40.0518082745,,,Picea,abies,Norway spruce,7,,
-75.3065327314,40.0205265751,,,Thuja,occidentalis,Northern white cedar,2,,
-75.3006744972,40.0186579691,,,Acer,platanoides,Norway maple,33,,
-75.244563229,40.0111199549,,,Quercus,rubra,Northern red oak,41,,
-75.3445561729,40.0545445027,,,Quercus,rubra,Northern red oak,24,,
-75.2442922901,40.0111464319,,,Quercus,rubra,Northern red oak,33,,
-75.2496110982,40.014816292,,,Quercus,rubra,Northern red oak,37,,
-75.2468340718,40.0112210136,,,Quercus,rubra,Northern red oak,36,,
-75.2730194778,39.9786299918,,,Quercus,rubra,Northern red oak,39,,
-75.2462415727,40.01538677,,,Picea,abies,Norway spruce,9,,
-75.2940170254,40.0287347457,,,Acer,platanoides,Norway maple,18,,
-75.3049544066,40.0252482298,,,Acer,platanoides,Norway maple,8,,
-75.2745562468,40.0118902604,,,Acer,platanoides,Norway maple,13,,
-75.2441164487,40.0126453236,,,Quercus,rubra,Northern red oak,36,,
-75.319525382,40.0305101903,,,Thuja,occidentalis,Northern white cedar,7,,
-75.2476174131,40.0070958265,,,Thuja,occidentalis,Northern white cedar,7,,
-75.2866559858,40.0680956959,,,Quercus,rubra,Northern red oak,18,,
-75.2401807747,39.9966972704,,,Quercus,rubra,Northern red oak,36,,
-75.2996133445,40.0272967665,,,Acer,platanoides,Norway maple,6,,
-75.2663126586,40.0200123686,,,Acer,platanoides,Norway maple,9,,
-75.2395612335,39.9993080136,,,Acer,platanoides,Norway maple,9,,
-75.2607092321,39.9982755073,25,25,Quercus,rubra,Northern red oak,28,,
-75.2398274654,39.9991757612,,,Acer,platanoides,Norway maple,11,,
-75.2822736768,39.9855200072,,,Quercus,rubra,Northern red oak,24,,
-75.3181800197,40.0607115528,,,Acer,platanoides,Norway maple,6,,
-75.2730928403,40.0305351083,,,Picea,abies,Norway spruce,14,,
-75.2660503551,39.9947415589,,,Acer,platanoides,Norway maple,25,,
-75.3139793891,40.0408128817,,,Quercus,rubra,Northern red oak,34,,
-75.3113769805,40.0425080093,,,Quercus,rubra,Northern red oak,32,,
-75.3269563376,40.0301704345,,,Acer,platanoides,Norway maple,29,,
-75.2551259915,39.9998879917,,,Acer,platanoides,Norway maple,31,,
-75.240973577,40.0046886016,,,Acer,platanoides,Norway maple,39,,
-75.3424185833,40.0493047654,,,Quercus,rubra,Northern red oak,26,,
-75.3072856152,40.0274588981,,,Thuja,occidentalis,Northern white cedar,8,,
-75.3112936471,40.0497804077,,,Quercus,rubra,Northern red oak,8,,
-75.2866254275,39.9936724064,,,Quercus,rubra,Northern red oak,36,,
-75.2717191077,40.0521005674,,,Quercus,rubra,Northern red oak,24,,
-75.3115468473,40.0501134653,,,Acer,platanoides,Norway maple,3,,
-75.2691358261,40.0516350256,,,Quercus,rubra,Northern red oak,29,,
-75.2441436557,40.0033804734,,,Acer,platanoides,Norway maple,8,,
-75.2513291525,40.0012072788,,,Acer,platanoides,Norway maple,29,,
-75.2721979521,40.0490504612,,,Acer,platanoides,Norway maple,15,,
-75.2830882032,40.0258078703,,,Acer,platanoides,Norway maple,6,,
-75.2409096009,40.0171638182,,,Acer,platanoides,Norway maple,9,,
-75.2562365539,40.0393807225,,,Quercus,rubra,Northern red oak,23,,
-75.2804666339,40.0439154097,,,Pseudotsuga,menziesii,Douglas fir,23,,
-75.3017358096,40.0252154909,,,Picea,abies,Norway spruce,35,,
-75.2937980568,40.0124415406,,,Acer,platanoides,Norway maple,22,,
-75.2795169619,40.0442586148,,,Pseudotsuga,menziesii,Douglas fir,20,,
-75.2860669346,39.9937307908,,,Quercus,rubra,Northern red oak,17,,
-75.3056477986,40.0417623216,,,Acer,platanoides,Norway maple,13,,
-75.3070085939,40.0437845345,,,Picea,abies,Norway spruce,8,,
-75.2965026553,40.0451952718,,,Acer,platanoides,Norway maple,5,,
-75.2847056895,40.0320165802,,,Quercus,rubra,Northern red oak,23,,
-75.2848931629,40.0320206041,,,Quercus,rubra,Northern red oak,21,,
-75.2594262869,40.0167878649,,,Acer,platanoides,Norway maple,21,,
-75.2569711461,40.0285736993,,,Quercus,rubra,Northern red oak,23,,
-75.2990080779,40.0571077707,,,Picea,abies,Norway spruce,3,,
-75.2987806293,40.0571345609,,,Acer,platanoides,Norway maple,4,,
-75.3285361783,40.051175686,,,Acer,platanoides,Norway maple,15,,
-75.3290540939,40.0526903124,,,Picea,abies,Norway spruce,16,,
-75.3228526446,40.0458893039,,,Picea,abies,Norway spruce,4,,
-75.2641093328,40.0144642276,,,Acer,platanoides,Norway maple,12,,
-75.3288176304,40.0514308642,,,Acer,platanoides,Norway maple,6,,
-75.2642371502,40.0147204756,,,Acer,platanoides,Norway maple,23,,
-75.3139340728,40.0479816791,,,Picea,abies,Norway spruce,12,,
-75.2513024196,40.0210305472,,,Acer,platanoides,Norway maple,17,,
-75.3028380708,40.0478388732,,,Thuja,occidentalis,Northern white cedar,3,,
-75.2836349333,40.0170378769,,,Quercus,rubra,Northern red oak,23,,
-75.3258812111,40.0385287016,,,Picea,abies,Norway spruce,8,,
-75.3454143364,40.0528369585,,,Quercus,rubra,Northern red oak,19,,
-75.2975925701,40.0423051229,,,Quercus,rubra,Northern red oak,20,,
-75.3305656711,40.0445824056,,,Quercus,rubra,Northern red oak,20,,
-75.294254279,40.0412665158,,,Pseudotsuga,menziesii,Douglas fir,12,,
-75.2621766981,40.0170469654,,,Acer,platanoides,Norway maple,14,,
-75.29376024,40.0414390933,,,Pseudotsuga,menziesii,Douglas fir,16,,
-75.2937808928,40.0414274408,,,Pseudotsuga,menziesii,Douglas fir,14,,
-75.282409432,40.043215991,,,Quercus,rubra,Northern red oak,33,,
-75.1495597165,39.9157579466,,,Acer,platanoides,Norway maple,12.75,,
-75.1493617176,39.9191579759,,,Prunus,x incam,Okame cherry,4.5,,
-75.1690495594,39.9142758625,,,Acer,platanoides,Norway maple,14.5,,
-75.1636452146,39.9138405803,,,Prunus,x incam,Okame cherry,13,,
-75.1622015767,39.915306802,,,Prunus,x incam,Okame cherry,10.25,,
-75.1621962122,39.9151915966,,,Prunus,x incam,Okame cherry,9,,
-75.4583891684,40.1918065556,,,Quercus,rubra,Northern red oak,62.388737692,,
-75.456494221,40.1912862003,,,Quercus,rubra,Northern red oak,35.9690171388,,
-75.4608246216,40.1925416433,,,Quercus,rubra,Northern red oak,44.5633840657,,
-75.4612041017,40.1927305443,,,Tsuga,canadensis,Eastern hemlock,21.3267623743,,
-75.4557496894,40.1941604065,,,Quercus,rubra,Northern red oak,29.9211293013,,
-75.4588190918,40.1937055111,,,Tsuga,canadensis,Eastern hemlock,8.59436692696,,
-75.1830684402,39.9473277436,,,Ulmus,spp,Elm,,,
-75.4552189326,40.1961669088,,,Pseudotsuga,menziesii,Douglas fir,5.41126806512,,
-75.14716,40.10059,,,Prunus,x incam,Okame cherry,7,,
-75.4601830754,40.1913543475,,,Tsuga,canadensis,Eastern hemlock,8.27605704078,,
-75.4587333384,40.1983962022,,,Pyrus,spp,Pear,2.54647908947,,
-74.9607285306,40.1489194731,,,Acer,psuedoplatanus,Sycamore maple,36,,
-75.519287,40.139087,,,Acer,platanoides,Norway maple,18.2,,
-75.516642,40.120422,,,Acer,platanoides,Norway maple,30,,
-75.521995,40.140147,,,Acer,platanoides,Norway maple,20.299999,,
-75.512169,40.123822,,,Acer,platanoides,Norway maple,11.8,,
-75.517992,40.12081,,,Acer,platanoides,Norway maple,26,,
-75.517608,40.122861,,,Acer,platanoides,Norway maple,24.7,,
-75.522682,40.12388,,,Quercus,rubra,Northern red oak,25.1,,
-75.518401,40.121099,,,Quercus,rubra,Northern red oak,13.899999,,
-75.512473,40.125918,,,Quercus,rubra,Northern red oak,33,,
-75.52327,40.122898,,,Quercus,rubra,Northern red oak,33.099998,,
-75.512224,40.127625,,,Quercus,rubra,Northern red oak,30.6,,
-75.524593,40.138707,,,Pyrus,spp,Pear,11.399999,,
-75.52461,40.138765,,,Pyrus,spp,Pear,11.5,,
-75.516112,40.13348,,,Pyrus,spp,Pear,16.5,,
-75.515967,40.133028,,,Pyrus,spp,Pear,3.4,,
-75.52068,40.124315,,,Pyrus,spp,Pear,12.3,,
-75.529336,40.128804,,,Pyrus,spp,Pear,5.699999,,
-75.512313,40.121392,,,Pyrus,spp,Pear,19.899999,,
-75.515367,40.119501,,,Pyrus,spp,Pear,14.6,,
-75.520816,40.145142,,,Ulmus,spp,Elm,33.599998,,
-75.52145,40.144859,,,Ulmus,spp,Elm,10.1,,
-75.538102,40.126628,,,Ulmus,spp,Elm,0.6,,
-75.524791,40.139263,,,Ulmus,spp,Elm,3.099999,,
-75.0808327077,40.0935868863,100,100,Acer,platanoides,Norway maple,3.9,,
-75.1960105216,40.0498796267,,,Acer,platanoides,Norway maple,2,,
-75.3463270515,40.1000871681,,,Tsuga,canadensis,Eastern hemlock,,,
-75.1751926397,39.9616112625,,,Quercus,rubra,Northern red oak,,,
-75.2643774305,39.9819758538,,,Quercus,rubra,Northern red oak,,,
-75.2604356112,39.9828673081,,,Quercus,rubra,Northern red oak,,,
-75.1791854841,39.9729503714,,,Prunus,x incam,Okame cherry,,,
-75.1777333521,39.9785758639,,,Ulmus,spp,Elm,,,
-75.2497953992,39.9684306516,,,Prunus,x incam,Okame cherry,,,
-75.1721287567,39.9747689881,,,Ulmus,spp,Elm,,,
-75.1738221699,39.9745920565,,,Ulmus,spp,Elm,,,
-75.1359042566,40.0511705097,,,Prunus,x incam,Okame cherry,,,
-75.1608293687,39.9733483687,,,Prunus,x incam,Okame cherry,,,
-75.1518378499,40.0221814825,,,Prunus,x incam,Okame cherry,,,
-75.166127641,40.00169531,,,Prunus,x incam,Okame cherry,,,
-75.2050515781,39.9576178285,,,Ulmus,spp,Elm,,,
-75.0891602192,40.050276643,,,Prunus,x incam,Okame cherry,,,
-75.1709574008,39.9841693871,,,Prunus,x incam,Okame cherry,,,
-75.1350429003,39.9752560229,,,Prunus,x incam,Okame cherry,,,
-75.1179375778,39.9791282536,3,3,Prunus,x incam,Okame cherry,,,
-75.2114813739,40.0260083399,,,Prunus,x incam,Okame cherry,,,
-75.2337150278,40.0594360979,,,Acer,platanoides,Norway maple,,,
-75.1354305447,39.9884881788,3,3,Prunus,x incam,Okame cherry,,,
-75.0164958439,40.0422081055,,,Prunus,x incam,Okame cherry,,,
-75.2462250865,39.9642032163,4,4,Prunus,x incam,Okame cherry,,,
-75.2396877367,39.9595336962,,,Prunus,x incam,Okame cherry,,,
-75.2258935285,39.9415149739,,,Prunus,x incam,Okame cherry,,,
-75.1612269104,40.0390881509,,,Prunus,x incam,Okame cherry,,,
-75.1805376783,39.9354119667,3,3,Prunus,x incam,Okame cherry,,,
-75.178734002,39.9402432412,3,3,Prunus,x incam,Okame cherry,,,
-75.1513670873,39.928283697,,,Prunus,x incam,Okame cherry,,,
-75.1650860724,39.9183952888,3,3,Prunus,x incam,Okame cherry,2.66,,
-75.0595736499,40.0323360342,,,Prunus,x incam,Okame cherry,,,
-75.1700163802,40.0632284616,,,Prunus,x incam,Okame cherry,,,
-75.2480055681,39.9797407396,,,Prunus,x incam,Okame cherry,,,
-75.2464377422,39.9746319707,,,Prunus,x incam,Okame cherry,,,
-75.2480907727,39.9812370434,,,Quercus,rubra,Northern red oak,,,
-75.0548300857,40.0582098955,,,Prunus,x incam,Okame cherry,,,
-75.2554469209,39.9637470872,,,Quercus,marilandica,Blackjack oak,,,
-75.1462107023,39.9441696285,,,Acer,platanoides,Norway maple,,,
-75.2738251248,40.0332151371,,,Quercus,rubra,Northern red oak,35,,
-75.2911415104,40.0279551831,,,Quercus,rubra,Northern red oak,34,,
-75.2571310461,39.9947094757,2,2,Acer,platanoides,Norway maple,18,,
-75.3197772737,40.0471947849,8,8,Pseudotsuga,menziesii,Douglas fir,2,,
-75.2836839472,39.9887832217,,,Quercus,rubra,Northern red oak,39,,
-75.2451317394,40.0111235259,,,Quercus,rubra,Northern red oak,49,,
-75.2758821144,39.9789152319,,,Acer,platanoides,Norway maple,25,,
-75.2634968145,40.0172592022,,,Picea,abies,Norway spruce,2,,
-75.3226644083,40.0547152934,,,Acer,platanoides,Norway maple,22,,
-75.2996263438,40.0271747926,,,Acer,platanoides,Norway maple,15,,
-75.2509622266,40.034737324,,,Quercus,rubra,Northern red oak,27,,
-75.2895442302,40.0539223259,,,Acer,platanoides,Norway maple,32,,
-75.2499516396,39.9985230706,,,Quercus,rubra,Northern red oak,44,,
-75.2931871414,40.028350987,,,Acer,platanoides,Norway maple,25,,
-75.2973172233,40.0521125401,,,Acer,platanoides,Norway maple,14,,
-75.2512916548,40.0344273641,,,Acer,platanoides,Norway maple,19,,
-75.2549617756,40.0338227158,,,Quercus,rubra,Northern red oak,37,,
-75.2588599263,40.0379476725,,,Acer,platanoides,Norway maple,16,,
-75.2741927951,40.0172333367,,,Quercus,rubra,Northern red oak,30,,
-75.2857075271,40.0685751515,,,Quercus,rubra,Northern red oak,48,,
-75.2739266929,40.0151186933,,,Quercus,rubra,Northern red oak,35,,
-75.230255893,40.0176412942,,,Quercus,rubra,Northern red oak,28,,
-75.2907240618,40.0409175062,,,Quercus,rubra,Northern red oak,19,,
-75.2314866476,40.0170417379,,,Quercus,rubra,Northern red oak,39,,
-75.3001777232,40.0307859611,,,Acer,platanoides,Norway maple,6,,
-75.302648794,40.0319076077,,,Quercus,rubra,Northern red oak,25,,
-75.2880826273,40.0666227385,,,Pinus,sylvestris,Scotch pine,10,,
-75.2626900621,40.0004357209,,,Quercus,rubra,Northern red oak,24,,
-75.2888558392,39.9985529104,,,Quercus,rubra,Northern red oak,28,,
-75.3181069679,40.0607203025,,,Acer,platanoides,Norway maple,11,,
-75.237121958,40.0173115983,,,Quercus,rubra,Northern red oak,23,,
-75.2876874047,39.9983351825,,,Quercus,rubra,Northern red oak,39,,
-75.2564722853,40.0392085016,,,Quercus,rubra,Northern red oak,29,,
-75.1758569711,39.9615493595,,,Quercus,rubra,Northern red oak,,,
-75.2510656695,40.0142824144,,,Acer,platanoides,Norway maple,6,,
-75.2534848351,40.0032446383,,,Quercus,rubra,Northern red oak,16,,
-75.245008465,40.0215205873,,,Acer,platanoides,Norway maple,4,,
-75.3274374285,40.043918015,,,Picea,abies,Norway spruce,5,,
-75.3317678614,40.046906057,,,Quercus,rubra,Northern red oak,37,,
-75.29708053,40.0516274288,,,Quercus,rubra,Northern red oak,45,,
-75.3005101712,40.0644186802,,,Quercus,rubra,Northern red oak,37,,
-75.3002994687,40.0641405752,,,Quercus,rubra,Northern red oak,29,,
-75.31102656,40.0494083238,,,Acer,platanoides,Norway maple,34,,
-75.31117755,40.049605513,,,Acer,platanoides,Norway maple,22,,
-75.3055253074,40.0303973274,,,Acer,platanoides,Norway maple,17,,
-75.2528720086,39.9989320484,,,Quercus,rubra,Northern red oak,36,,
-75.2716950555,40.0519388965,,,Quercus,rubra,Northern red oak,26,,
-75.257606748,40.0295539407,,,Quercus,rubra,Northern red oak,33,,
-75.3119519759,40.0308731594,,,Quercus,rubra,Northern red oak,16,,
-75.2770029558,40.0121370514,,,Quercus,rubra,Northern red oak,24,,
-75.3162960869,40.0467680282,,,Pinus,sylvestris,Scotch pine,8,,
-75.2827336002,40.0579979267,,,Acer,platanoides,Norway maple,11,,
-75.3064322479,40.0593828804,,,Picea,abies,Norway spruce,7,,
-75.2718306183,40.0491936487,,,Acer,platanoides,Norway maple,11,,
-75.2831314371,40.0296052341,,,Quercus,rubra,Northern red oak,58,,
-75.2994315245,40.0214579121,,,Quercus,rubra,Northern red oak,34,,
-75.30727284,40.0441784803,,,Acer,platanoides,Norway maple,34,,
-75.2450998293,40.0045045706,,,Quercus,rubra,Northern red oak,26,,
-75.3105842464,40.0423199876,,,Quercus,rubra,Northern red oak,17,,
-75.2718499348,40.0494110064,,,Acer,platanoides,Norway maple,29,,
-75.3151000092,40.0341344778,,,Picea,abies,Norway spruce,6,,
-75.3227562605,40.0459238805,,,Picea,abies,Norway spruce,5,,
-75.1767310383,39.9570933035,,,Acer,platanoides,Norway maple,8,25,16
-75.1690187874,39.9443848745,,,Acer,platanoides,Norway maple,,,
-75.1607413697,39.9444233266,,,Acer,platanoides,Norway maple,,,
-75.1485864141,39.9426458879,,,Quercus,rubra,Northern red oak,,,
-75.3321251901,40.0355249082,,,Pseudotsuga,menziesii,Douglas fir,12,,
-75.3278617984,40.0368557369,,,Pseudotsuga,menziesii,Douglas fir,7,,
-75.3268048539,40.0350673275,,,Acer,platanoides,Norway maple,11,,
-75.1645756165,39.9195136729,,,Acer,platanoides,Norway maple,10.3,,
-75.3422644988,40.0476635127,,,Quercus,rubra,Northern red oak,31,,
-75.1521668685,40.0693166625,,,Prunus,x incam,Okame cherry,,,
-75.2035737017,39.959137999,,,Ulmus,spp,Elm,,,
-75.2993263627,40.0416546177,50,50,Quercus,rubra,Northern red oak,19,,
-75.2395932192,39.9960001492,,,Quercus,rubra,Northern red oak,56,,
-75.2761186921,39.9818724945,,,Acer,platanoides,Norway maple,19,,
-75.3036489285,40.055778697,,,Acer,platanoides,Norway maple,9,,
-75.2818457407,40.0467950653,,,Picea,abies,Norway spruce,11,,
-75.29395018,40.0115174693,,,Acer,platanoides,Norway maple,2,,
-75.2301663429,40.0061586009,,,Acer,platanoides,Norway maple,4,,
-75.3199646665,40.0277109068,,,Acer,platanoides,Norway maple,19,,
-75.3293595231,40.0506774432,,,Quercus,rubra,Northern red oak,20,,
-75.3295265365,40.0362493773,,,Acer,platanoides,Norway maple,12,,
-75.2325719131,40.010695671,,,Acer,platanoides,Norway maple,44,,
-75.2593917561,40.005595759,,,Acer,platanoides,Norway maple,29,,
-75.1438449742,39.9452661465,,,Quercus,rubra,Northern red oak,,,
-75.2699848204,40.0246043071,,,Acer,platanoides,Norway maple,11,,
-75.2879354588,40.0663847733,,,Quercus,rubra,Northern red oak,60,,
-75.1820025288,39.9472288074,,,Acer,platanoides,Norway maple,,,
-75.1745376037,39.9606670486,,,Quercus,rubra,Northern red oak,,,
-75.2583428818,40.0251418748,,,Picea,abies,Norway spruce,19,,
-75.2912089651,40.0502140421,,,Pseudotsuga,menziesii,Douglas fir,3,,
-75.1819668,39.9476016,,,Acer,platanoides,Norway maple,,,
-75.1661945673,39.9601998404,,,Acer,platanoides,Norway maple,,,
-75.1754169382,39.9617743682,,,Quercus,rubra,Northern red oak,,,
-75.1762706649,39.9624125038,,,Quercus,rubra,Northern red oak,,,
-75.1754353552,39.9612216672,,,Quercus,rubra,Northern red oak,,,
-75.1467973087,39.9613369938,,,Quercus,rubra,Northern red oak,,,
-75.1420251446,39.9585941764,,,Acer,platanoides,Norway maple,,,
